ORIGINAL_SCRIPT_WORD_INDEX,POSITIVE_MATCH,ORIGINAL_SCRIPT_WORD,LOWERCASE,SPACY_ORTH_ID,SCENE,CHARACTER,ANGER,ANTICIPATION,DISGUST,FEAR,JOY,SADNESS,SURPRISE,TRUST,NEGATIVE,POSITIVE,SCRIPT_SECTION
329,31,it,it,519,11,KYLO REN,0,0,0,0,0,0,0,0,0,0,17
330,81,to,to,504,11,KYLO REN,0,0,0,0,0,0,0,0,0,0,17
331,101,the,the,501,11,KYLO REN,0,0,0,0,0,0,0,0,0,0,17
332,101,first,first,774,11,KYLO REN,0,0,0,0,0,0,0,0,0,0,17
333,100,order,order,1290,11,KYLO REN,0,0,0,0,0,0,0,0,0,0,17
334,101,0,0,453,11,KYLO REN,0,0,0,0,0,0,0,0,0,0,17
335,98,the,the,501,11,LOR SAN TEKKA,0,0,0,0,0,0,0,0,0,0,17
336,53,first,first,774,11,LOR SAN TEKKA,0,0,0,0,0,0,0,0,0,0,17
337,47,order,order,1290,11,LOR SAN TEKKA,0,0,0,0,0,0,0,0,0,0,17
338,26,rose,rose,37975,11,LOR SAN TEKKA,0,0,0,0,0,0,0,0,0,0,17
339,26,from,from,595,11,LOR SAN TEKKA,0,0,0,0,0,0,0,0,0,0,17
340,26,the,the,501,11,LOR SAN TEKKA,0,0,0,0,0,0,0,0,0,0,18
341,18,dark,dark,3145,11,LOR SAN TEKKA,0,0,0,0,0,1,0,0,0,0,18
342,17,side,side,1179,11,LOR SAN TEKKA,0,0,0,0,0,0,0,0,0,0,18
343,3,...,...,569,11,LOR SAN TEKKA,0,0,0,0,0,0,0,0,0,0,18
344,3,you,you,520,11,LOR SAN TEKKA,0,0,0,0,0,0,0,0,0,0,18
345,3,did,did,641,11,LOR SAN TEKKA,0,0,0,0,0,0,0,0,0,0,18
346,3,not,not,538,11,LOR SAN TEKKA,0,0,0,0,0,0,0,0,0,0,18
347,5,0,0,453,11,LOR SAN TEKKA,0,0,0,0,0,0,0,0,0,0,18
348,10,i,i,509,11,KYLO REN,0,0,0,0,0,0,0,0,0,0,18
349,10,'ll,'ll,746,11,KYLO REN,0,0,0,0,0,0,0,0,0,0,18
350,26,show,show,1054,11,KYLO REN,0,0,0,0,0,0,0,1,0,0,18
351,26,you,you,520,11,KYLO REN,0,0,0,0,0,0,0,0,0,0,18
352,27,the,the,501,11,KYLO REN,0,0,0,0,0,0,0,0,0,0,18
353,24,dark,dark,3145,11,KYLO REN,0,0,0,0,0,1,0,0,0,0,18
354,24,side,side,1179,11,KYLO REN,0,0,0,0,0,0,0,0,0,0,18
355,20,0,0,453,11,KYLO REN,0,0,0,0,0,0,0,0,0,0,18
356,8,you,you,520,11,LOR SAN TEKKA,0,0,0,0,0,0,0,0,0,0,18
357,7,may,may,827,11,LOR SAN TEKKA,0,0,0,0,0,0,0,0,0,0,18
358,8,try,try,872,11,LOR SAN TEKKA,0,0,0,0,0,0,0,0,0,0,18
359,10,",",",",450,11,LOR SAN TEKKA,0,0,0,0,0,0,0,0,0,0,18
360,23,but,but,559,11,LOR SAN TEKKA,0,0,0,0,0,0,0,0,0,0,19
361,23,you,you,520,11,LOR SAN TEKKA,0,0,0,0,0,0,0,0,0,0,19
362,31,can,can,586,11,LOR SAN TEKKA,0,0,0,0,0,0,0,0,0,0,19
363,31,not,not,538,11,LOR SAN TEKKA,0,0,0,0,0,0,0,0,0,0,19
364,29,deny,deny,3696,11,LOR SAN TEKKA,1,0,0,0,0,0,0,0,1,0,19
365,29,the,the,501,11,LOR SAN TEKKA,0,0,0,0,0,0,0,0,0,0,19
366,27,truth,truth,1520,11,LOR SAN TEKKA,0,0,0,0,0,0,0,1,0,1,19
367,27,that,that,514,11,LOR SAN TEKKA,0,0,0,0,0,0,0,0,0,0,19
368,27,is,is,513,11,LOR SAN TEKKA,0,0,0,0,0,0,0,0,0,0,19
369,27,your,your,579,11,LOR SAN TEKKA,0,0,0,0,0,0,0,0,0,0,19
370,24,family,family,1303,11,LOR SAN TEKKA,0,0,0,0,0,0,0,0,0,0,19
371,21,0,0,453,11,LOR SAN TEKKA,0,0,0,0,0,0,0,0,0,0,19
372,2,you,you,520,11,KYLO REN,0,0,0,0,0,0,0,0,0,0,19
373,2,'re,'re,628,11,KYLO REN,0,0,0,0,0,0,0,0,0,0,19
374,2,so,so,599,11,KYLO REN,0,0,0,0,0,0,0,0,0,0,19
375,2,right,right,679,11,KYLO REN,0,0,0,0,0,0,0,0,0,0,19
376,3,0,0,453,11,KYLO REN,0,0,0,0,0,0,0,0,0,0,19
377,18,so,so,599,11,POE,0,0,0,0,0,0,0,0,0,0,19
378,35,who,who,617,11,POE,0,0,0,0,0,0,0,0,0,0,19
379,35,talks,talks,3808,11,POE,0,0,0,0,0,0,0,0,0,0,19
380,45,first,first,774,11,POE,0,0,0,0,0,0,0,0,0,0,20
381,45,?,?,533,11,POE,0,0,0,0,0,0,0,0,0,0,20
382,44,you,you,520,11,POE,0,0,0,0,0,0,0,0,0,0,20
383,43,talk,talk,1255,11,POE,0,0,0,0,0,0,0,0,0,1,20
384,43,first,first,774,11,POE,0,0,0,0,0,0,0,0,0,0,20
385,33,?,?,533,11,POE,0,0,0,0,0,0,0,0,0,0,20
386,27,the,the,501,11,KYLO REN,0,0,0,0,0,0,0,0,0,0,20
387,27,old,old,886,11,KYLO REN,0,0,0,0,0,0,0,0,0,0,20
388,27,man,man,852,11,KYLO REN,0,0,0,0,0,0,0,0,0,0,20
389,28,gave,gave,1639,11,KYLO REN,0,0,0,0,0,0,0,0,0,0,20
390,29,it,it,519,11,KYLO REN,0,0,0,0,0,0,0,0,0,0,20
391,29,to,to,504,11,KYLO REN,0,0,0,0,0,0,0,0,0,0,20
392,28,you,you,520,11,KYLO REN,0,0,0,0,0,0,0,0,0,0,20
393,17,0,0,453,11,KYLO REN,0,0,0,0,0,0,0,0,0,0,20
394,4,it,it,519,11,POE,0,0,0,0,0,0,0,0,0,0,20
395,4,'s,'s,525,11,POE,0,0,0,0,0,0,0,0,0,0,20
396,11,just,just,573,11,POE,0,0,0,0,0,0,0,0,0,0,20
397,11,very,very,717,11,POE,0,0,0,0,0,0,0,0,0,0,20
398,17,hard,hard,954,11,POE,0,0,0,0,0,0,0,0,0,0,20
399,17,to,to,504,11,POE,0,0,0,0,0,0,0,0,0,0,20
400,16,understand,understand,942,11,POE,0,0,0,0,0,0,0,0,0,0,21
401,16,you,you,520,11,POE,0,0,0,0,0,0,0,0,0,0,21
402,16,with,with,548,11,POE,0,0,0,0,0,0,0,0,0,0,21
403,14,all,all,585,11,POE,0,0,0,0,0,0,0,0,0,0,21
404,10,the,the,501,11,POE,0,0,0,0,0,0,0,0,0,0,21
405,1,...,...,569,11,POE,0,0,0,0,0,0,0,0,0,0,21
406,0,,search,1996,11,KYLO REN,0,0,0,0,0,0,0,0,0,0,21
407,0,,him,737,11,KYLO REN,0,0,0,0,0,0,0,0,0,0,21
408,0,,0,453,11,KYLO REN,0,0,0,0,0,0,0,0,0,0,21
409,0,,...,569,11,POE,0,0,0,0,0,0,0,0,0,0,21
410,0,apparatus,apparatus,178621,11,POE,0,0,0,0,0,0,0,0,0,0,21
411,0,0,0,453,11,POE,0,0,0,0,0,0,0,0,0,0,21
412,0,nothing,nothing,867,11,STORMTROOPER #1,0,0,0,0,0,0,0,0,0,0,21
413,0,",",",",450,11,STORMTROOPER #1,0,0,0,0,0,0,0,0,0,0,21
414,0,sir,sir,2677,11,STORMTROOPER #1,0,0,0,0,0,0,0,1,0,1,21
415,1,0,0,453,11,STORMTROOPER #1,0,0,0,0,0,0,0,0,0,0,21
416,1,put,put,870,11,KYLO REN,0,0,0,0,0,0,0,0,0,0,21
417,1,him,him,737,11,KYLO REN,0,0,0,0,0,0,0,0,0,0,21
418,1,on,on,542,11,KYLO REN,0,0,0,0,0,0,0,0,0,0,21
419,1,board,board,2811,11,KYLO REN,0,1,0,0,0,0,0,0,0,0,21
420,1,0,0,453,11,KYLO REN,0,0,0,0,0,0,0,0,0,0,22
421,0,,sir,2677,11,CAPTAIN PHASMA,0,0,0,0,0,0,0,1,0,1,22
422,0,,",",450,11,CAPTAIN PHASMA,0,0,0,0,0,0,0,0,0,0,22
423,0,,the,501,11,CAPTAIN PHASMA,0,0,0,0,0,0,0,0,0,0,22
424,0,villagers,villagers,429094,11,CAPTAIN PHASMA,0,0,0,0,0,0,0,0,0,0,22
425,0,0,0,453,11,CAPTAIN PHASMA,0,0,0,0,0,0,0,0,0,0,22
426,0,kill,kill,1382,11,KYLO REN,0,0,0,1,0,1,0,0,1,0,22
427,0,them,them,621,11,KYLO REN,0,0,0,0,0,0,0,0,0,0,22
428,0,all,all,585,11,KYLO REN,0,0,0,0,0,0,0,0,0,0,22
429,0,0,0,453,11,KYLO REN,0,0,0,0,0,0,0,0,0,0,22
430,2,on,on,542,11,CAPTAIN PHASMA,0,0,0,0,0,0,0,0,0,0,22
431,2,my,my,588,11,CAPTAIN PHASMA,0,0,0,0,0,0,0,0,0,0,22
432,2,command,command,4341,11,CAPTAIN PHASMA,0,0,0,0,0,0,0,0,0,0,22
433,2,!,!,558,11,CAPTAIN PHASMA,0,0,0,0,0,0,0,0,0,0,22
434,2,fire,fire,1936,11,CAPTAIN PHASMA,0,0,0,1,0,0,0,0,0,0,22
435,2,!,!,558,11,CAPTAIN PHASMA,0,0,0,0,0,0,0,0,0,0,22
436,1,nothing,nothing,867,12,STORMTROOPER #2,0,0,0,0,0,0,0,0,0,0,22
437,1,here,here,749,12,STORMTROOPER #2,0,0,0,0,0,0,0,0,0,0,22
438,1,0,0,453,12,STORMTROOPER #2,0,0,0,0,0,0,0,0,0,0,22
439,1,go,go,706,12,STORMTROOPER #2,0,0,0,0,0,0,0,0,0,0,22
440,1,ahead,ahead,2225,12,STORMTROOPER #2,0,0,0,0,0,0,0,0,0,1,23
441,1,!,!,558,12,STORMTROOPER #2,0,0,0,0,0,0,0,0,0,0,23
442,0,all,all,585,15,POE,0,0,0,0,0,0,0,0,0,0,23
443,0,right,right,679,15,POE,0,0,0,0,0,0,0,0,0,0,23
444,0,0,0,453,15,POE,0,0,0,0,0,0,0,0,0,0,23
445,0,all,all,585,15,POE,0,0,0,0,0,0,0,0,0,0,23
446,0,right,right,679,15,POE,0,0,0,0,0,0,0,0,0,0,23
447,0,!,!,558,15,POE,0,0,0,0,0,0,0,0,0,0,23
448,0,fn-2187,fn-2187,776991,16,CAPTAIN PHASMA,0,0,0,0,0,0,0,0,0,0,23
449,3,0,0,453,16,CAPTAIN PHASMA,0,0,0,0,0,0,0,0,0,0,23
450,8,submit,submit,3153,16,CAPTAIN PHASMA,0,1,0,0,0,0,0,0,0,0,23
451,8,your,your,579,16,CAPTAIN PHASMA,0,0,0,0,0,0,0,0,0,0,23
452,8,blaster,blaster,498925,16,CAPTAIN PHASMA,0,0,0,0,0,0,0,0,0,0,23
453,8,for,for,531,16,CAPTAIN PHASMA,0,0,0,0,0,0,0,0,0,0,23
454,8,inspection,inspection,207371,16,CAPTAIN PHASMA,0,0,0,0,0,0,0,0,0,0,23
455,8,0,0,453,16,CAPTAIN PHASMA,0,0,0,0,0,0,0,0,0,0,23
456,0,yes,yes,966,16,FN-2187,0,0,0,0,0,0,0,0,0,0,23
457,0,",",",",450,16,FN-2187,0,0,0,0,0,0,0,0,0,0,23
458,0,captain,captain,7562,16,FN-2187,0,0,0,0,0,0,0,0,0,1,23
459,0,0,0,453,16,FN-2187,0,0,0,0,0,0,0,0,0,0,23
460,8,and,and,512,16,CAPTAIN PHASMA,0,0,0,0,0,0,0,0,0,0,24
461,15,who,who,617,16,CAPTAIN PHASMA,0,0,0,0,0,0,0,0,0,0,24
462,15,gave,gave,1639,16,CAPTAIN PHASMA,0,0,0,0,0,0,0,0,0,0,24
463,15,you,you,520,16,CAPTAIN PHASMA,0,0,0,0,0,0,0,0,0,0,24
464,15,permission,permission,6010,16,CAPTAIN PHASMA,0,0,0,0,0,0,0,0,0,1,24
465,15,to,to,504,16,CAPTAIN PHASMA,0,0,0,0,0,0,0,0,0,0,24
466,14,remove,remove,3037,16,CAPTAIN PHASMA,1,0,0,1,0,1,0,0,1,0,24
467,11,that,that,514,16,CAPTAIN PHASMA,0,0,0,0,0,0,0,0,0,0,24
468,11,helmet,helmet,327592,16,CAPTAIN PHASMA,0,0,0,1,0,0,0,0,0,1,24
469,11,?,?,533,16,CAPTAIN PHASMA,0,0,0,0,0,0,0,0,0,0,24
470,2,i,i,509,16,FN-2187,0,0,0,0,0,0,0,0,0,0,24
471,2,'m,'m,616,16,FN-2187,0,0,0,0,0,0,0,0,0,0,24
472,2,sorry,sorry,1546,16,FN-2187,0,0,0,0,0,0,0,0,0,0,24
473,2,",",",",450,16,FN-2187,0,0,0,0,0,0,0,0,0,0,24
474,2,captain,captain,7562,16,FN-2187,0,0,0,0,0,0,0,0,0,1,24
475,3,0,0,453,16,FN-2187,0,0,0,0,0,0,0,0,0,0,24
476,9,report,report,2241,16,CAPTAIN PHASMA,0,0,0,0,0,0,0,0,0,0,24
477,9,to,to,504,16,CAPTAIN PHASMA,0,0,0,0,0,0,0,0,0,0,24
478,9,my,my,588,16,CAPTAIN PHASMA,0,0,0,0,0,0,0,0,0,0,24
479,9,division,division,6061,16,CAPTAIN PHASMA,0,0,0,0,0,0,0,0,0,0,24
480,9,at,at,584,16,CAPTAIN PHASMA,0,0,0,0,0,0,0,0,0,0,25
481,9,once,once,1061,16,CAPTAIN PHASMA,0,0,0,0,0,0,0,0,0,0,25
482,6,0,0,453,16,CAPTAIN PHASMA,0,0,0,0,0,0,0,0,0,0,25
483,0,what,what,594,24,UNKAR,0,0,0,0,0,0,0,0,0,0,25
484,0,you,you,520,24,UNKAR,0,0,0,0,0,0,0,0,0,0,25
485,0,'ve,'ve,689,24,UNKAR,0,0,0,0,0,0,0,0,0,0,25
486,1,brought,brought,2228,24,UNKAR,0,0,0,0,0,0,0,0,0,0,25
487,1,me,me,612,24,UNKAR,0,0,0,0,0,0,0,0,0,0,25
488,1,today,today,1188,24,UNKAR,0,0,0,0,0,0,0,0,0,0,25
489,1,is,is,513,24,UNKAR,0,0,0,0,0,0,0,0,0,0,25
490,1,worth,worth,1197,24,UNKAR,0,0,0,0,0,0,0,0,0,1,25
491,1,...,...,569,24,UNKAR,0,0,0,0,0,0,0,0,0,0,25
492,0,hmmm,hmmm,5245,24,UNKAR,0,0,0,0,0,0,0,0,0,0,25
493,0,,...,569,24,UNKAR,0,0,0,0,0,0,0,0,0,0,25
494,0,,one,602,24,UNKAR,0,0,0,0,0,0,0,0,0,0,25
495,0,,quarter,5433,24,UNKAR,0,0,0,0,0,0,0,0,0,0,25
496,0,,portion,3776,24,UNKAR,0,0,0,0,0,0,0,0,0,0,25
497,0,,0,453,24,UNKAR,0,0,0,0,0,0,0,0,0,0,25
498,0,,tal'ama,776993,27,REY,0,0,0,0,0,0,0,0,0,0,25
499,0,,parqual,776994,27,REY,0,0,0,0,0,0,0,0,0,0,25
500,0,,!,558,27,REY,0,0,0,0,0,0,0,0,0,0,26
501,0,,parqual,776994,27,REY,0,0,0,0,0,0,0,0,0,0,26
502,0,,zatana,776996,27,REY,0,0,0,0,0,0,0,0,0,0,26
503,0,,!,558,27,REY,0,0,0,0,0,0,0,0,0,0,26
504,0,noma,noma,430615,27,REY,0,0,0,0,0,0,0,0,0,0,26
505,0,0,0,453,27,REY,0,0,0,0,0,0,0,0,0,0,26
506,0,shhhh,shhhh,95042,27,REY,0,0,0,0,0,0,0,0,0,0,26
507,0,0,0,453,27,REY,0,0,0,0,0,0,0,0,0,0,26
508,0,that,that,514,27,REY,0,0,0,0,0,0,0,0,0,0,26
509,0,'s,'s,525,27,REY,0,0,0,0,0,0,0,0,0,0,26
510,0,just,just,573,27,REY,0,0,0,0,0,0,0,0,0,0,26
511,0,teedo,teedo,776998,27,REY,0,0,0,0,0,0,0,0,0,0,26
512,0,0,0,453,27,REY,0,0,0,0,0,0,0,0,0,0,26
513,0,wants,wants,1293,27,REY,0,0,0,0,0,0,0,0,0,0,26
514,0,you,you,520,27,REY,0,0,0,0,0,0,0,0,0,0,26
515,1,for,for,531,27,REY,0,0,0,0,0,0,0,0,0,0,26
516,1,parts,parts,2103,27,REY,0,0,0,0,0,0,0,0,0,0,26
517,3,0,0,453,27,REY,0,0,0,0,0,0,0,0,0,0,26
518,5,he,he,590,27,REY,0,0,0,0,0,0,0,0,0,0,26
519,5,has,has,615,27,REY,0,0,0,0,0,0,0,0,0,0,26
520,5,no,no,625,27,REY,0,0,0,0,0,0,0,0,0,0,27
521,5,respect,respect,1832,27,REY,0,1,0,0,1,0,0,1,0,1,27
522,5,for,for,531,27,REY,0,0,0,0,0,0,0,0,0,0,27
523,3,anyone,anyone,896,27,REY,0,0,0,0,0,0,0,0,0,0,27
524,2,0,0,453,27,REY,0,0,0,0,0,0,0,0,0,0,27
525,0,your,your,579,27,REY,0,0,0,0,0,0,0,0,0,0,27
526,0,antenna,antenna,45572,27,REY,0,0,0,0,0,0,0,0,0,0,27
527,0,'s,'s,525,27,REY,0,0,0,0,0,0,0,0,0,0,27
528,0,bent,bent,9357,27,REY,0,0,0,0,0,0,0,0,0,0,27
529,4,0,0,453,27,REY,0,0,0,0,0,0,0,0,0,0,27
530,34,where,where,752,27,REY,0,0,0,0,0,0,0,0,0,0,27
531,34,do,do,544,27,REY,0,0,0,0,0,0,0,0,0,0,27
532,34,you,you,520,27,REY,0,0,0,0,0,0,0,0,0,0,27
533,34,come,come,890,27,REY,0,0,0,0,0,0,0,0,0,0,27
534,34,from,from,595,27,REY,0,0,0,0,0,0,0,0,0,0,27
535,33,?,?,533,27,REY,0,0,0,0,0,0,0,0,0,0,27
536,2,classified,classified,9104,27,REY,0,0,0,0,0,0,0,0,0,0,27
537,2,0,0,453,27,REY,0,0,0,0,0,0,0,0,0,0,27
538,3,really,really,658,27,REY,0,0,0,0,0,0,0,0,0,0,27
539,3,?,?,533,27,REY,0,0,0,0,0,0,0,0,0,0,27
540,5,me,me,612,27,REY,0,0,0,0,0,0,0,0,0,0,28
541,5,too,too,698,27,REY,0,0,0,0,0,0,0,0,0,0,28
542,5,0,0,453,27,REY,0,0,0,0,0,0,0,0,0,0,28
543,5,big,big,947,27,REY,0,0,0,0,0,0,0,0,0,0,28
544,5,secret,secret,2689,27,REY,0,0,0,0,0,0,0,1,0,0,28
545,5,0,0,453,27,REY,0,0,0,0,0,0,0,0,0,0,28
546,0,niima,niima,777000,27,REY,0,0,0,0,0,0,0,0,0,0,28
547,0,outpost,outpost,289967,27,REY,0,0,0,1,0,0,0,0,0,0,28
548,4,is,is,513,27,REY,0,0,0,0,0,0,0,0,0,0,28
549,4,that,that,514,27,REY,0,0,0,0,0,0,0,0,0,0,28
550,4,way,way,677,27,REY,0,0,0,0,0,0,0,0,0,0,28
551,4,",",",",450,27,REY,0,0,0,0,0,0,0,0,0,0,28
552,4,stay,stay,1824,27,REY,0,0,0,0,0,0,0,0,0,0,28
553,4,off,off,764,27,REY,0,0,0,0,0,0,0,0,0,0,28
554,0,kelvin,kelvin,347082,27,REY,0,0,0,0,0,0,0,0,0,0,28
555,0,ridge,ridge,220581,27,REY,0,0,0,0,0,0,0,0,0,0,28
556,0,0,0,453,27,REY,0,0,0,0,0,0,0,0,0,0,28
557,2,keep,keep,936,27,REY,0,0,0,0,0,0,0,0,0,0,28
558,2,away,away,944,27,REY,0,0,0,0,0,0,0,0,0,0,28
559,2,from,from,595,27,REY,0,0,0,0,0,0,0,0,0,0,28
560,2,the,the,501,27,REY,0,0,0,0,0,0,0,0,0,0,29
561,2,sinking,sinking,254642,27,REY,0,0,0,0,0,0,0,0,0,0,29
562,5,fields,fields,5173,27,REY,0,0,0,0,0,0,0,0,0,0,29
563,5,in,in,522,27,REY,0,0,0,0,0,0,0,0,0,0,29
564,5,the,the,501,27,REY,0,0,0,0,0,0,0,0,0,0,29
565,5,north,north,2982,27,REY,0,0,0,0,0,0,0,0,0,0,29
566,5,",",",",450,27,REY,0,0,0,0,0,0,0,0,0,0,29
567,4,you,you,520,27,REY,0,0,0,0,0,0,0,0,0,0,29
568,2,'ll,'ll,746,27,REY,0,0,0,0,0,0,0,0,0,0,29
569,2,drown,drown,121521,27,REY,0,0,0,1,0,1,0,0,1,0,29
570,2,in,in,522,27,REY,0,0,0,0,0,0,0,0,0,0,29
571,2,the,the,501,27,REY,0,0,0,0,0,0,0,0,0,0,29
572,2,sand,sand,6874,27,REY,0,0,0,0,0,0,0,0,0,0,29
573,2,0,0,453,27,REY,0,0,0,0,0,0,0,0,0,0,29
574,2,do,do,544,27,REY,0,0,0,0,0,0,0,0,0,0,29
575,2,n't,n't,528,27,REY,0,0,0,0,0,0,0,0,0,0,29
576,6,follow,follow,1933,27,REY,0,0,0,0,0,0,0,0,0,0,29
577,6,me,me,612,27,REY,0,0,0,0,0,0,0,0,0,0,29
578,7,0,0,453,27,REY,0,0,0,0,0,0,0,0,0,0,29
579,6,town,town,2277,27,REY,0,0,0,0,0,0,0,0,0,0,29
580,6,is,is,513,27,REY,0,0,0,0,0,0,0,0,0,0,30
581,6,that,that,514,27,REY,0,0,0,0,0,0,0,0,0,0,30
582,6,way,way,677,27,REY,0,0,0,0,0,0,0,0,0,0,30
583,5,0,0,453,27,REY,0,0,0,0,0,0,0,0,0,0,30
584,0,no,no,625,27,REY,0,0,0,0,0,0,0,0,0,0,30
585,0,!,!,558,27,REY,0,0,0,0,0,0,0,0,0,0,30
586,9,in,in,522,27,REY,0,0,0,0,0,0,0,0,0,0,30
587,9,the,the,501,27,REY,0,0,0,0,0,0,0,0,0,0,30
588,9,morning,morning,2591,27,REY,0,0,0,0,0,0,0,0,0,0,30
589,9,",",",",450,27,REY,0,0,0,0,0,0,0,0,0,0,30
590,9,you,you,520,27,REY,0,0,0,0,0,0,0,0,0,0,30
591,9,go,go,706,27,REY,0,0,0,0,0,0,0,0,0,0,30
592,5,0,0,453,27,REY,0,0,0,0,0,0,0,0,0,0,30
593,1,you,you,520,27,REY,0,0,0,0,0,0,0,0,0,0,30
594,1,'re,'re,628,27,REY,0,0,0,0,0,0,0,0,0,0,30
595,1,welcome,welcome,3471,27,REY,0,0,0,0,0,0,0,0,0,0,30
596,4,0,0,453,27,REY,0,0,0,0,0,0,0,0,0,0,30
597,38,i,i,509,29,KYLO REN,0,0,0,0,0,0,0,0,0,0,30
598,37,had,had,663,29,KYLO REN,0,0,0,0,0,0,0,0,0,0,30
599,37,no,no,625,29,KYLO REN,0,0,0,0,0,0,0,0,0,0,30
600,37,idea,idea,918,29,KYLO REN,0,0,0,0,0,0,0,0,0,0,31
601,51,we,we,601,29,KYLO REN,0,0,0,0,0,0,0,0,0,0,31
602,51,had,had,663,29,KYLO REN,0,0,0,0,0,0,0,0,0,0,31
603,543,the,the,501,29,KYLO REN,0,0,0,0,0,0,0,0,0,0,31
604,542,best,best,902,29,KYLO REN,0,0,0,0,0,0,0,0,0,0,31
605,541,pilot,pilot,7691,29,KYLO REN,0,0,0,0,0,0,0,1,0,1,31
606,539,in,in,522,29,KYLO REN,0,0,0,0,0,0,0,0,0,0,31
607,539,the,the,501,29,KYLO REN,0,0,0,0,0,0,0,0,0,0,31
608,535,resistance,resistance,6705,29,KYLO REN,1,0,0,0,0,0,0,0,1,0,31
609,34,on,on,542,29,KYLO REN,0,0,0,0,0,0,0,0,0,0,31
610,33,board,board,2811,29,KYLO REN,0,1,0,0,0,0,0,0,0,0,31
611,23,0,0,453,29,KYLO REN,0,0,0,0,0,0,0,0,0,0,31
612,6,comfortable,comfortable,3925,29,KYLO REN,0,0,0,0,0,0,0,0,0,0,31
613,6,?,?,533,29,KYLO REN,0,0,0,0,0,0,0,0,0,0,31
614,2,not,not,538,29,POE,0,0,0,0,0,0,0,0,0,0,31
615,2,really,really,658,29,POE,0,0,0,0,0,0,0,0,0,0,31
616,3,0,0,453,29,POE,0,0,0,0,0,0,0,0,0,0,31
617,6,i,i,509,29,KYLO REN,0,0,0,0,0,0,0,0,0,0,31
618,6,'m,'m,616,29,KYLO REN,0,0,0,0,0,0,0,0,0,0,31
619,15,impressed,impressed,4507,29,KYLO REN,0,0,0,0,0,0,0,0,0,0,31
620,21,0,0,453,29,KYLO REN,0,0,0,0,0,0,0,0,0,0,32
621,29,no,no,625,29,KYLO REN,0,0,0,0,0,0,0,0,0,0,32
622,48,one,one,602,29,KYLO REN,0,0,0,0,0,0,0,0,0,0,32
623,49,has,has,615,29,KYLO REN,0,0,0,0,0,0,0,0,0,0,32
624,58,been,been,666,29,KYLO REN,0,0,0,0,0,0,0,0,0,0,32
625,58,able,able,1033,29,KYLO REN,0,0,0,0,0,0,0,0,0,0,32
626,53,to,to,504,29,KYLO REN,0,0,0,0,0,0,0,0,0,0,32
627,48,get,get,618,29,KYLO REN,0,0,0,0,0,0,0,0,0,0,32
628,43,out,out,582,29,KYLO REN,0,0,0,0,0,0,0,0,0,0,32
629,43,of,of,510,29,KYLO REN,0,0,0,0,0,0,0,0,0,0,32
630,36,you,you,520,29,KYLO REN,0,0,0,0,0,0,0,0,0,0,32
631,44,what,what,594,29,KYLO REN,0,0,0,0,0,0,0,0,0,0,32
632,45,you,you,520,29,KYLO REN,0,0,0,0,0,0,0,0,0,0,32
633,44,did,did,641,29,KYLO REN,0,0,0,0,0,0,0,0,0,0,32
634,44,with,with,548,29,KYLO REN,0,0,0,0,0,0,0,0,0,0,32
635,44,the,the,501,29,KYLO REN,0,0,0,0,0,0,0,0,0,0,32
636,44,map,map,3637,29,KYLO REN,0,0,0,0,0,0,0,0,0,0,32
637,41,0,0,453,29,KYLO REN,0,0,0,0,0,0,0,0,0,0,32
638,12,might,might,826,29,POE,0,0,0,0,0,0,0,0,0,0,32
639,12,wanna,wanna,3962,29,POE,0,0,0,0,0,0,0,0,0,0,32
640,12,rethink,rethink,108301,29,POE,0,0,0,0,0,0,0,0,0,0,33
641,12,your,your,579,29,POE,0,0,0,0,0,0,0,0,0,0,33
642,12,technique,technique,5914,29,POE,0,0,0,0,0,0,0,0,0,0,33
643,14,0,0,453,29,POE,0,0,0,0,0,0,0,0,0,0,33
644,2,where,where,752,29,KYLO REN,0,0,0,0,0,0,0,0,0,0,33
645,2,is,is,513,29,KYLO REN,0,0,0,0,0,0,0,0,0,0,33
646,2,it,it,519,29,KYLO REN,0,0,0,0,0,0,0,0,0,0,33
647,3,?,?,533,29,KYLO REN,0,0,0,0,0,0,0,0,0,0,33
648,76,the,the,501,29,POE,0,0,0,0,0,0,0,0,0,0,33
649,75,resistance,resistance,6705,29,POE,1,0,0,0,0,0,0,0,1,0,33
650,100,will,will,603,29,POE,0,0,0,0,0,0,0,0,0,0,33
651,101,not,not,538,29,POE,0,0,0,0,0,0,0,0,0,0,33
652,101,be,be,536,29,POE,0,0,0,0,0,0,0,0,0,0,33
653,101,intimidated,intimidated,279936,29,POE,0,0,0,0,0,0,0,0,0,0,33
654,72,by,by,605,29,POE,0,0,0,0,0,0,0,0,0,0,33
655,72,you,you,520,29,POE,0,0,0,0,0,0,0,0,0,0,33
656,35,0,0,453,29,POE,0,0,0,0,0,0,0,0,0,0,33
657,0,where,where,752,29,KYLO REN,0,0,0,0,0,0,0,0,0,0,33
658,0,...,...,569,29,KYLO REN,0,0,0,0,0,0,0,0,0,0,33
659,0,is,is,513,29,KYLO REN,0,0,0,0,0,0,0,0,0,0,33
660,0,it,it,519,29,KYLO REN,0,0,0,0,0,0,0,0,0,0,34
661,0,?,?,533,29,KYLO REN,0,0,0,0,0,0,0,0,0,0,34
662,6,it,it,519,30,KYLO REN,0,0,0,0,0,0,0,0,0,0,34
